id;t-cell GSM1313610;pancreatic - GSM524168;muscle - GSM624967;artery_GSM346560;liver - GSM391702
hsa:221357;6,599535015;Nan;Nan;Nan;Nan
hsa:283129;6,577529302;-0,043943348;10,65436751;Nan;Nan
hsa:283130;6,898800837;3,465888224;9,221141063;Nan;Nan
hsa:283149;7,183585761;3,881925956;10,47730898;Nan;Nan
hsa:283150;6,807517335;2,543495883;4,916476644;Nan;Nan
hsa:283152;Nan;3,916476644;7,55688919;Nan;Nan
hsa:283159;6,587124922;7,122258568;9,675780654;Nan;Nan
hsa:283160;6,571130691;2,737686761;7,39145842;Nan;Nan
hsa:283208;6,788215871;3,36191007;9,170219743;Nan;Nan
hsa:283209;6,757129951;4,595135244;11,40150176;Nan;Nan
hsa:283219;6,749856023;6,017476563;10,12282799;Nan;Nan
hsa:283229;6,901192736;12,56270512;5,968090752;Nan;Nan
hsa:221613;6,72845116;Nan;Nan;Nan;Nan
hsa:254528;Nan;Nan;6,74819285;Nan;Nan
hsa:283234;6,974529312;6,188440489;8,467197952;Nan;Nan
hsa:283237;6,731296079;4,683889287;10,32632528;Nan;Nan
hsa:283238;6,658756761;2,684818738;9,77148947;Nan;Nan
hsa:283248;6,648997439;7,447083226;6,93191939;Nan;Nan
hsa:283254;6,685025952;6,621612353;7,46760555;Nan;Nan
hsa:283284;6,410444567;9,193057117;9,115823977;Nan;Nan
hsa:283297;6,609684055;3,201633861;6,055282436;Nan;Nan
hsa:283310;6,861716219;5,605553595;8,250772132;Nan;Nan
hsa:283316;7,330098614;3,641546029;9,204082012;Nan;Nan
hsa:283337;6,905699881;5,223301483;9,686779432;Nan;Nan
hsa:255061;Nan;Nan;5,599912842;Nan;Nan
hsa:283349;6,938815059;3,371177396;11,73564858;Nan;Nan
hsa:283358;6,602900735;1,392525024;8,659453453;Nan;Nan
hsa:283373;6,513579174;3,656496371;10,49575511;Nan;Nan
hsa:283375;6,918469721;5,321473863;8,299770511;Nan;Nan
hsa:283377;7,304127684;7,115823977;11,07219961;Nan;Nan
hsa:283383;8,024009332;6,443440891;9,00870873;Nan;Nan
hsa:283385;6,758876111;4,617063344;8,805098948;Nan;Nan
hsa:283417;Nan;0,59454855;Nan;Nan;Nan
hsa:283431;6,606920382;2,448655228;8,410051062;Nan;Nan
hsa:283446;6,97141154;5,522620761;9,317186468;Nan;Nan
hsa:283455;6,701508315;7,071153021;9,114997862;Nan;Nan
hsa:283461;6,710398189;1,380829277;9,502442217;Nan;Nan
hsa:283463;Nan;0,815575429;8,87958325;Nan;Nan
hsa:283464;6,997518235;4,848528509;8,989615829;Nan;Nan
hsa:283471;6,840646032;3,314696526;8,259272487;Nan;Nan
hsa:283489;6,616578249;7,995597578;11,01108745;Nan;Nan
hsa:283514;6,796420667;0,771064755;5,100136671;Nan;Nan
hsa:283518;Nan;Nan;5,449561375;Nan;Nan
hsa:283521;6,657725741;6,158054213;9,966217028;Nan;Nan
hsa:222967;Nan;2,757023247;7,911028321;Nan;Nan
hsa:283554;6,769996482;3,132576843;9,36719631;Nan;Nan
hsa:283571;7,324792606;2,737686761;5,388878339;Nan;Nan
hsa:283576;6,681097826;5,274554236;7,899752209;Nan;Nan
hsa:283578;6,519021306;5,997360021;9,116953147;Nan;Nan
hsa:245908;Nan;4,428276414;6,451211112;Nan;Nan
hsa:245909;Nan;4,586453938;8,818902214;Nan;Nan
hsa:245910;Nan;5,06436554;6,787902559;Nan;Nan
hsa:283600;6,662931792;7,341985747;6,598424761;Nan;Nan
hsa:245913;6,585900255;Nan;Nan;Nan;Nan
hsa:245915;6,623186489;Nan;Nan;Nan;Nan
hsa:283629;6,631520496;5,139142019;7,020146573;Nan;Nan
hsa:245927;6,624915325;Nan;Nan;Nan;Nan
hsa:283643;Nan;6,368768349;5,99095486;Nan;Nan
hsa:245929;6,746406829;Nan;Nan;Nan;Nan
hsa:245930;6,686416484;Nan;Nan;Nan;Nan
hsa:283659;6,692073323;4,976821852;8,046890015;Nan;Nan
hsa:283677;6,69235745;3,19061486;9,909443109;Nan;Nan
hsa:245939;6,875325464;Nan;Nan;Nan;Nan
hsa:245940;6,606357832;Nan;Nan;Nan;Nan
hsa:283685;Nan;4,749089573;9,658925511;Nan;Nan
hsa:283726;6,538145466;3,244887059;4,807354922;Nan;Nan
hsa:283742;6,608732961;4,831646731;10,21766465;Nan;Nan
hsa:283748;6,706042221;4,999098034;8,534497434;Nan;Nan
hsa:283777;6,674672498;4,200064862;9,327103486;Nan;Nan
hsa:283807;6,597514787;3,538538164;5,744161096;Nan;Nan
hsa:283847;Nan;3,109360559;5,958842675;Nan;Nan
hsa:283848;6,470727195;6,17332735;6,118941073;Nan;Nan
hsa:283849;Nan;7,112595888;Nan;Nan;Nan
hsa:283869;6,614097305;1,709809754;15,42226191;Nan;Nan
hsa:283870;6,690850063;2,269033146;10,12334546;Nan;Nan
hsa:257415;Nan;Nan;8,866663837;Nan;Nan
hsa:283897;7,005005637;5,569551851;15,42754201;Nan;Nan
hsa:283899;6,962167246;5,042644337;11,08181628;Nan;Nan
hsa:283933;6,759338337;6,118771716;9,018787012;Nan;Nan
hsa:283948;6,646349896;5,243364426;10,40769265;Nan;Nan
hsa:283951;Nan;6,128458384;10,99258434;Nan;Nan
hsa:283953;6,931787206;1,704871964;5,909293086;Nan;Nan
hsa:283987;6,602801288;4,160853048;7,78171387;Nan;Nan
hsa:283989;6,735129499;5,64163269;7,872765436;Nan;Nan
hsa:283991;7,059128108;4,829389362;11,56749185;Nan;Nan
hsa:253314;7,040980077;Nan;Nan;Nan;Nan
hsa:283999;Nan;3,221877081;5,495055528;Nan;Nan
hsa:284004;6,763770079;4,862350288;9,859858545;Nan;Nan
hsa:284013;7,302693752;4,09039026;7,68874143;Nan;Nan
hsa:253582;6,733571271;Nan;Nan;Nan;Nan
hsa:284018;6,882213377;10,19343912;11,99138012;Nan;Nan
hsa:284023;7,927197212;2,469885976;9,540321806;Nan;Nan
hsa:253714;6,777391307;Nan;Nan;Nan;Nan
hsa:284058;8,466602658;5,465445189;10,73612962;Nan;Nan
hsa:284067;6,546951549;3,906890596;8,652127928;Nan;Nan
hsa:284069;6,702920684;5,040015679;7,245077275;Nan;Nan
hsa:284071;Nan;;10,21299651;Nan;Nan
hsa:284076;6,811933359;4,229587923;7,17292749;Nan;Nan
hsa:284086;7,388508149;6,888557787;9,988163665;Nan;Nan
hsa:253935;6,596219579;Nan;Nan;Nan;Nan
hsa:284098;8,493521894;8,594511228;10,67595703;Nan;Nan
hsa:284099;6,845891441;1,304511042;6,323730338;Nan;Nan
hsa:284106;6,922328694;4,517556901;10,97554915;Nan;Nan
hsa:284111;6,530546795;5,395405605;8,837943242;Nan;Nan
hsa:284114;6,60951859;4,656496371;7,470048726;Nan;Nan
hsa:284129;6,562065501;6,423073879;7,237448996;Nan;Nan
hsa:284131;6,637669652;4,412483473;8,624034747;Nan;Nan
hsa:284161;7,721640105;5,079360291;8,977371833;Nan;Nan
hsa:284184;6,867847056;8,011769163;10,08732749;Nan;Nan
hsa:284207;7,49897461;5,445925299;8,50779464;Nan;Nan
hsa:284252;6,632164436;2,16845492;8,52926614;Nan;Nan
hsa:284257;Nan;2,565597176;9,349834091;Nan;Nan
hsa:282617;Nan;10,53422505;Nan;Nan;Nan
hsa:284273;6,845929065;3,882347534;9,737882285;Nan;Nan
hsa:284274;6,668494128;3,825296657;9,243915952;Nan;Nan
hsa:284297;7,234448698;5,725195817;9,141596278;Nan;Nan
hsa:284306;Nan;8,749822039;Nan;Nan;Nan
hsa:284307;6,810378834;;8,241946285;Nan;Nan
hsa:284309;6,501598374;6,29827239;8,583543822;Nan;Nan
hsa:284312;7,107007785;5,912649865;8,515305605;Nan;Nan
hsa:254552;6,979087884;Nan;Nan;Nan;Nan
hsa:284338;6,801171593;6,024820572;10,39574833;Nan;Nan
hsa:254783;6,818224255;Nan;Nan;Nan;Nan
hsa:284339;6,602685505;5,966245873;9,03534898;Nan;Nan
hsa:254786;6,538202903;Nan;Nan;Nan;Nan
hsa:284340;6,831687267;5,598424761;6,515699838;Nan;Nan
hsa:284346;6,886111127;7,062316027;11,12289269;Nan;Nan
hsa:284348;6,703465745;4,612352499;5,482202926;Nan;Nan
hsa:254879;6,82717119;Nan;Nan;Nan;Nan
hsa:284349;6,791358274;;6,73470962;Nan;Nan
hsa:254910;6,598319048;Nan;Nan;Nan;Nan
hsa:284353;6,576952028;3,560714954;9,800414607;Nan;Nan
hsa:254950;6,575123207;Nan;Nan;Nan;Nan
hsa:284358;6,844937958;6,27766552;12,10191003;Nan;Nan
hsa:284359;6,762229206;7,111240021;5,791814071;Nan;Nan
hsa:254973;6,76783504;Nan;Nan;Nan;Nan
hsa:284369;6,634343505;5,260402093;8,137503524;Nan;Nan
hsa:284370;6,72949839;6,627606838;10,14593215;Nan;Nan
hsa:284382;6,720032157;3,458303663;8,73437092;Nan;Nan
hsa:284390;6,785942819;4,950001749;8,310622247;Nan;Nan
hsa:284391;6,947198584;3,536651603;9,100124943;Nan;Nan
hsa:284402;6,7473874;4,167518504;6,187846909;Nan;Nan
hsa:284406;6,57227427;3,14987011;9,638579465;Nan;Nan
hsa:255239;6,686976678;Nan;Nan;Nan;Nan
hsa:284415;6,820242797;3,529820947;8,061236166;Nan;Nan
hsa:255313;Nan;4,44625623;Nan;Nan;Nan
hsa:284417;6,67980379;0,22650853;6,865423978;Nan;Nan
hsa:255349;6,543369054;Nan;Nan;Nan;Nan
hsa:284418;6,745892204;3,79123662;11,22806192;Nan;Nan
hsa:284422;6,679451949;9,936048964;7,301953395;Nan;Nan
hsa:284427;6,549564445;3,718087584;7,717676423;Nan;Nan
hsa:284451;6,53589121;6,652629897;10,19056548;Nan;Nan
hsa:284459;6,786504884;5,90117689;6,966477585;Nan;Nan
hsa:255725;6,625372784;Nan;Nan;Nan;Nan
hsa:284485;Nan;8,273748985;Nan;Nan;Nan
hsa:284486;6,540957946;0,123559283;15,42623199;Nan;Nan
hsa:284498;Nan;1,947434762;9,731319031;Nan;Nan
hsa:284521;6,727215071;4,558879853;8,081083929;Nan;Nan
hsa:284525;7,201372609;4,653934552;8,818266899;Nan;Nan
hsa:255809;6,976114357;Nan;Nan;Nan;Nan
hsa:284611;6,9225071;2,937344392;10,51963625;Nan;Nan
hsa:284612;6,749212441;-0,340075442;15,14917949;Nan;Nan
hsa:284613;6,785846446;4,185866545;7,057450272;Nan;Nan
hsa:284615;6,951191447;7,485024233;6,822730148;Nan;Nan
hsa:256144;6,65217466;Nan;Nan;Nan;Nan
hsa:284654;8,100478377;4,752748591;5,053111336;Nan;Nan
hsa:256148;6,943171193;Nan;Nan;Nan;Nan
hsa:284656;6,760148707;5,110360996;8,68553539;Nan;Nan
hsa:256297;6,631070805;Nan;Nan;Nan;Nan
hsa:284680;6,523031825;2,752748591;9,40599236;Nan;Nan
hsa:284695;6,859245005;2,533173323;9,489154772;Nan;Nan
hsa:284697;6,747199859;3,869871406;15,4241991;Nan;Nan
hsa:284716;6,70976689;3,709009453;7,545632989;Nan;Nan
hsa:284723;6,667622517;3,46933953;13,60564648;Nan;Nan
hsa:284739;Nan;4,399171094;8,83320636;Nan;Nan
hsa:256394;7,044510016;Nan;Nan;Nan;Nan
hsa:284759;7,098979528;2,585628536;6,474111514;Nan;Nan
hsa:284805;6,717018322;4,751207212;10,22487887;Nan;Nan
hsa:256892;6,680862183;Nan;Nan;Nan;Nan
hsa:284898;Nan;2,972692654;10,03163229;Nan;Nan
hsa:284948;6,609428463;3,624100895;8,846744023;Nan;Nan
hsa:284958;Nan;2,965803196;10,48393147;Nan;Nan
hsa:284992;7,086348566;;7,9484998;Nan;Nan
hsa:284996;8,000183685;4,825785627;11,15165083;Nan;Nan
hsa:257202;6,789181487;Nan;Nan;Nan;Nan
hsa:285016;6,626273883;4,939696741;6,434628228;Nan;Nan
hsa:285025;6,661393328;6,301953395;7,935726666;Nan;Nan
hsa:285051;6,529208764;2,521050737;7,395748328;Nan;Nan
hsa:285093;6,73214707;5,434318593;6,141596278;Nan;Nan
hsa:285095;Nan;0,084064265;6,259272487;Nan;Nan
hsa:285126;6,574790288;6,455820365;7,772149591;Nan;Nan
hsa:285148;7,076644601;6,508104625;11,23368721;Nan;Nan
hsa:285172;6,8150616;3,167351134;10,00725731;Nan;Nan
hsa:285175;7,422569824;3,79321551;7,205101118;Nan;Nan
hsa:283635;Nan;Nan;11,28817397;Nan;Nan
hsa:285193;6,923565191;6,338670401;12,75755669;Nan;Nan
hsa:285195;7,220378328;2,801961232;7,775595578;Nan;Nan
hsa:283652;Nan;Nan;8,194756854;Nan;Nan
hsa:259289;Nan;Nan;9,767191303;Nan;Nan
hsa:259290;6,612797743;Nan;Nan;Nan;Nan
hsa:285220;6,635721853;3,042632207;7,210746042;Nan;Nan
hsa:259292;6,701354984;Nan;Nan;Nan;Nan
hsa:259293;6,708973495;Nan;Nan;Nan;Nan
hsa:285237;6,944793993;4,955226185;9,219120992;Nan;Nan
hsa:259295;6,627182196;Nan;Nan;Nan;Nan
hsa:285267;Nan;6,612352499;9,660530785;Nan;Nan
hsa:285268;7,659389441;2,616997324;9,133846379;Nan;Nan
hsa:285311;6,475760988;3,267535798;9,621868725;Nan;Nan
hsa:285313;7,007487061;2,775958821;8,840917064;Nan;Nan
hsa:285315;6,815370486;4,880557411;9,591896296;Nan;Nan
hsa:285331;6,668955877;4,934165139;9,386265939;Nan;Nan
hsa:285343;6,6740375;4,476035754;10,63871835;Nan;Nan
hsa:285346;Nan;2,475084883;Nan;Nan;Nan
hsa:285349;6,919411596;2,459431619;8,032872249;Nan;Nan
hsa:285362;7,801203934;9,934781852;9,975561406;Nan;Nan
hsa:285367;6,7163462;5,441888912;9,266179541;Nan;Nan
hsa:285368;6,712086731;9,715790435;7,364572432;Nan;Nan
hsa:285381;7,137832986;7,691969929;12,32680098;Nan;Nan
hsa:285382;6,589967619;3,527767444;11,9279329;Nan;Nan
hsa:285386;6,508444499;3,619413011;10,87958325;Nan;Nan
hsa:285423;Nan;-0,556393349;8,251719093;Nan;Nan
hsa:285429;6,835835671;3,593353771;7,024585638;Nan;Nan
hsa:285440;6,851886434;6,843634587;9,258798142;Nan;Nan
hsa:267004;Nan;Nan;8,48864354;Nan;Nan
hsa:285489;6,816049248;5,764462231;11,78254781;Nan;Nan
hsa:285498;6,720524731;3,469968823;8,683269194;Nan;Nan
hsa:285513;6,690081806;8,1075284;8,496896192;Nan;Nan
hsa:285521;6,665818303;4,571470932;8,398918652;Nan;Nan
hsa:282770;6,636621721;Nan;Nan;Nan;Nan
hsa:285533;6,847520939;3,865918815;6,093813673;Nan;Nan
hsa:285550;7,011741613;6,466923131;10,45410094;Nan;Nan
hsa:285555;6,573239443;3,927896454;9,685975178;Nan;Nan
hsa:285556;Nan;2,432959407;14,8014305;Nan;Nan
hsa:285590;7,069154351;3,828605139;8,643654154;Nan;Nan
hsa:285598;6,66385693;3,28632705;7,904175589;Nan;Nan
hsa:285600;6,532769896;0,405026468;8,200299634;Nan;Nan
hsa:285601;6,707497182;6,200849575;6,87897051;Nan;Nan
hsa:283092;6,711962881;Nan;Nan;Nan;Nan
hsa:285605;9,122509541;8,24598046;11,23643282;Nan;Nan
hsa:283093;6,848403446;Nan;Nan;Nan;Nan
hsa:285613;6,611789112;5,585863903;9,818102797;Nan;Nan
hsa:283111;6,724322845;Nan;Nan;Nan;Nan
hsa:285636;6,9636138;3,871698765;9,40367248;Nan;Nan
hsa:283116;6,767906029;Nan;Nan;Nan;Nan
hsa:285671;6,817725573;4,062507751;10,94725699;Nan;Nan
hsa:284040;Nan;Nan;9,668203777;Nan;Nan
hsa:285704;6,94201006;4,396497921;9,287419098;Nan;Nan
hsa:283162;6,531685564;Nan;Nan;Nan;Nan
hsa:283189;6,472226178;Nan;Nan;Nan;Nan
hsa:285753;Nan;3,034496299;Nan;Nan;Nan
hsa:285761;6,855254712;6,504492518;9,819585275;Nan;Nan
hsa:285782;6,635889311;;8,211888295;Nan;Nan
hsa:285800;6,630548173;8,475247047;9,018756559;Nan;Nan
hsa:285834;6,575847796;4,205548911;9,946321477;Nan;Nan
hsa:285848;6,581935679;3,347665656;9,175923742;Nan;Nan
hsa:285852;Nan;3,428946345;Nan;Nan;Nan
hsa:285855;Nan;7,486714373;11,40269234;Nan;Nan
hsa:285877;6,736239556;8,087303212;11,17726442;Nan;Nan
hsa:285888;7,118941073;3,15704371;9,340740281;Nan;Nan
hsa:283365;6,716798888;Nan;Nan;Nan;Nan
hsa:285971;Nan;Nan;10,35821162;Nan;Nan
hsa:283420;6,728001378;Nan;Nan;Nan;Nan
hsa:285973;6,631754746;3,705729925;12,1303358;Nan;Nan
hsa:285989;6,830123814;5,655724589;7,929350268;Nan;Nan
hsa:286006;7,698475484;3,145997369;13,14122194;Nan;Nan
hsa:286046;7,032576209;;8,184475634;Nan;Nan
hsa:286053;6,831129865;6,238977882;12,16522107;Nan;Nan
hsa:286077;6,853584031;3,877201572;8,805406009;Nan;Nan
hsa:286097;6,635179361;8,472487771;10,63081315;Nan;Nan
hsa:286128;Nan;6,031252794;8,986126464;Nan;Nan
hsa:286133;7,879221765;3,477486591;9,499731394;Nan;Nan
hsa:286144;7,269865374;5,664431789;9,53693479;Nan;Nan
hsa:286151;6,681399276;4,517905554;6,971543554;Nan;Nan
hsa:283694;Nan;4,010614758;Nan;Nan;Nan
hsa:286183;Nan;2,9800253;9,564911611;Nan;Nan
hsa:283767;Nan;Nan;11,25112731;Nan;Nan
hsa:286204;6,51021032;5,640678764;15,42560931;Nan;Nan
hsa:286207;6,615883456;5,284007545;8,934113522;Nan;Nan
hsa:286223;6,697537539;5,242370464;6,671531824;Nan;Nan
hsa:286234;6,789585809;3,947666157;5,880066945;Nan;Nan
hsa:286256;6,881083317;6,427103287;6,125155131;Nan;Nan
hsa:286257;7,313599588;5,985755921;10,05812705;Nan;Nan
hsa:286262;Nan;9,448880308;5,584962501;Nan;Nan
hsa:286319;6,927007529;4,23572706;12,37674945;Nan;Nan
hsa:286343;6,565828671;5,373300197;7,721099189;Nan;Nan
hsa:286410;7,325818675;3,356485128;7,597858471;Nan;Nan
hsa:286430;Nan;4,006807502;8,238404739;Nan;Nan
hsa:286436;Nan;3,336283388;7,186857067;Nan;Nan
hsa:283971;Nan;Nan;8,373300197;Nan;Nan
hsa:286464;6,623002074;6,010332283;10,07333825;Nan;Nan
hsa:283985;7,330612177;Nan;Nan;Nan;Nan
hsa:286499;6,655824062;2,919565943;7,318207867;Nan;Nan
hsa:286514;6,595815427;3,509695842;5,346956889;Nan;Nan
hsa:286530;6,888280538;2,526068812;6,181897643;Nan;Nan
hsa:286676;6,752440862;0,972074695;7,094231827;Nan;Nan
hsa:286753;6,682854169;5,814806743;9,00337736;Nan;Nan
hsa:286826;7,007812193;3,17925663;7,587875739;Nan;Nan
hsa:286827;Nan;Nan;15,42446157;Nan;Nan
hsa:287015;6,59132187;4,163408715;7,478326746;Nan;Nan
hsa:317649;6,909645774;5,140754118;12,3607864;Nan;Nan
hsa:317671;6,738445189;3,782681573;11,00554817;Nan;Nan
hsa:317701;6,830803076;3,374343989;10,0932855;Nan;Nan
hsa:317702;Nan;3,670540746;9,829564188;Nan;Nan
hsa:317703;6,71685375;2,976363636;15,42433034;Nan;Nan
hsa:317705;6,863393373;5,239932613;7,191799501;Nan;Nan
hsa:284110;8,594997737;Nan;Nan;Nan;Nan
hsa:317719;6,580615852;4,225737653;11,35677511;Nan;Nan
hsa:317761;6,584476925;4,937344392;9,872059199;Nan;Nan
hsa:319089;Nan;6,220910322;7,202294264;Nan;Nan
hsa:319101;6,740522858;4,526843112;5,729872839;Nan;Nan
hsa:319103;7,79956657;3,031917303;7,925340954;Nan;Nan
hsa:284194;7,549007473;Nan;Nan;Nan;Nan
hsa:326340;6,733205182;3,203201156;7,132979318;Nan;Nan
hsa:326624;6,76928243;4,992768431;8,290940402;Nan;Nan
hsa:326625;6,856308765;6,4329647;6,98871368;Nan;Nan
hsa:327657;6,581896856;3,307428525;10,03727239;Nan;Nan
hsa:333926;6,444978416;3,894332742;12,10842644;Nan;Nan
hsa:284254;7,240018508;Nan;Nan;Nan;Nan
hsa:333929;6,710682474;-0,074000581;10,63281349;Nan;Nan
hsa:337867;8,293163534;9,022090345;11,87001788;Nan;Nan
hsa:337876;6,687396681;3,039138394;8,547280156;Nan;Nan
hsa:337878;6,801585502;5,603774686;9,176671834;Nan;Nan
hsa:337879;6,64653711;3,632268215;9,622966945;Nan;Nan
hsa:284293;6,553825863;Nan;Nan;Nan;Nan
hsa:337880;6,702699095;5,804260116;8,980710829;Nan;Nan
hsa:337882;6,632668101;2,604071324;8,873751691;Nan;Nan
hsa:337970;6,688250309;3,117695043;8,10433666;Nan;Nan
hsa:338094;6,564373682;3,368768349;6,729280846;Nan;Nan
hsa:338321;6,673443356;4,975905274;6,817623258;Nan;Nan
hsa:338322;6,605728403;2,086807555;8,354910512;Nan;Nan
hsa:338323;6,598993389;0,070389328;8,311975314;Nan;Nan
hsa:338324;6,544471476;5,241088257;10,09310133;Nan;Nan
hsa:338328;6,742010324;4,999549087;11,608994;Nan;Nan
hsa:338339;7,252258582;2,969176449;8,742784679;Nan;Nan
hsa:338376;6,700914548;5,597829098;8,414896604;Nan;Nan
hsa:338382;7,134262018;4,207486508;9,027000669;Nan;Nan
hsa:338440;6,717283425;5,013015536;7,965207091;Nan;Nan
hsa:284355;6,505817904;Nan;Nan;Nan;Nan
hsa:338557;6,55824314;4,692092375;7,174925683;Nan;Nan
hsa:284366;Nan;;9,250298418;Nan;Nan
hsa:284371;6,691422497;Nan;Nan;Nan;Nan
hsa:338657;6,684888851;6,231701199;12,2226138;Nan;Nan
hsa:338661;6,676140445;4,742006211;5,918863237;Nan;Nan
hsa:338667;Nan;3,938285792;9,130827934;Nan;Nan
hsa:284383;6,669366984;Nan;Nan;Nan;Nan
hsa:338692;6,901218499;4,88843129;8,606245386;Nan;Nan
hsa:338699;6,575377384;3,771406772;9,581012228;Nan;Nan
hsa:338707;6,52324045;5,008423143;8,275815468;Nan;Nan
hsa:338773;7,704844305;2,411426246;7,212374788;Nan;Nan
hsa:338785;6,878639523;4,736174234;9,588339861;Nan;Nan
hsa:338811;6,688343869;2,526068812;7,61176256;Nan;Nan
hsa:284428;Nan;5,985955755;Nan;Nan;Nan
hsa:284433;6,693413736;Nan;Nan;Nan;Nan
hsa:284434;6,899042668;Nan;Nan;Nan;Nan
hsa:339122;Nan;6,735127262;Nan;Nan;Nan
hsa:339123;6,968163488;5,980482356;10,81330021;Nan;Nan
hsa:284467;6,778042496;Nan;Nan;Nan;Nan
hsa:339168;6,719388821;0,956056652;11,2281573;Nan;Nan
hsa:339210;6,807676916;2,675815931;10,16452987;Nan;Nan
hsa:339221;6,757054766;6,100557221;7,044394119;Nan;Nan
hsa:284532;6,650032114;Nan;Nan;Nan;Nan
hsa:339230;6,664497062;4,102439085;8,776762002;Nan;Nan
hsa:339231;9,562137927;5,463033855;8,974127743;Nan;Nan
hsa:284546;7,131980394;Nan;Nan;Nan;Nan
hsa:339324;6,66066626;6,828737513;10,06101149;Nan;Nan
hsa:339327;6,650848002;2,898762395;7,410597009;Nan;Nan
hsa:339344;7,519604804;5,885330315;11,37128659;Nan;Nan
hsa:339345;6,465620275;3,261530815;6,412781525;Nan;Nan
hsa:339366;6,756089247;5,907852072;6,908092341;Nan;Nan
hsa:339390;6,726368042;4,119356177;6,6794801;Nan;Nan
hsa:339416;6,77589336;4,792334806;5,350497247;Nan;Nan
hsa:339451;6,734658946;;6,482121996;Nan;Nan
hsa:339456;6,736483112;4,540399306;14,74143538;Nan;Nan
hsa:284827;6,798750431;Nan;Nan;Nan;Nan
hsa:339487;7,105890999;5,42693562;12,48623168;Nan;Nan
hsa:339488;6,777919377;6,10076745;10,00842862;Nan;Nan
hsa:339500;6,573630526;3,273329905;7,919247398;Nan;Nan
hsa:339512;6,608367202;2,873813198;8,452858965;Nan;Nan
hsa:339541;Nan;4,004906155;8,911010788;Nan;Nan
hsa:339559;6,702796044;4,21454249;7,101187815;Nan;Nan
hsa:339665;6,65285931;4,446142276;9,838966082;Nan;Nan
hsa:339669;7,048693932;3,589763487;6,882643049;Nan;Nan
hsa:339745;7,037290392;6,449752653;11,49266883;Nan;Nan
hsa:285180;6,565696556;Nan;Nan;Nan;Nan
hsa:339761;7,007666454;3,513490746;5,995484519;Nan;Nan
hsa:339766;Nan;4,101818134;7,373809409;Nan;Nan
hsa:339768;6,831877241;3,98550043;8,843049608;Nan;Nan
hsa:339778;6,740010896;1,214124805;9,446049407;Nan;Nan
hsa:339779;6,560795951;3,62058641;5,329123596;Nan;Nan
hsa:285242;6,543964436;Nan;Nan;Nan;Nan
hsa:339834;6,705176182;3,571636057;8,140795284;Nan;Nan
hsa:339855;6,624533755;3,877688748;9,021129478;Nan;Nan
hsa:339883;6,633243815;3,995484519;5,526694846;Nan;Nan
hsa:285335;6,667040559;Nan;Nan;Nan;Nan
hsa:339896;6,563801829;3,005399988;7,757556689;Nan;Nan
hsa:339965;6,594857537;3,491351245;8,938190483;Nan;Nan
hsa:339976;6,710338084;2,321928095;7,880807948;Nan;Nan
hsa:339977;6,679522324;3,777156666;9,890264277;Nan;Nan
hsa:339983;6,546570396;5,885636068;7,822691961;Nan;Nan
hsa:340024;6,635960393;5,158049498;7,866458926;Nan;Nan
hsa:340061;8,011607451;3,539096432;10,50367441;Nan;Nan
hsa:340069;6,751826187;3,789729251;15,42455998;Nan;Nan
hsa:340075;6,544060292;5,401562207;7,651769271;Nan;Nan
hsa:285525;6,656381957;Nan;Nan;Nan;Nan
hsa:340146;6,71637364;9,2713463;6,221103725;Nan;Nan
hsa:340152;Nan;2,916476644;Nan;Nan;Nan
hsa:340156;6,681048209;3,808359374;13,05600513;Nan;Nan
hsa:340168;6,531900737;5,517590658;15,42242618;Nan;Nan
hsa:340205;6,551889716;4,300855871;9,634266534;Nan;Nan
hsa:285955;Nan;Nan;9,769341987;Nan;Nan
hsa:340252;8,518043299;4,529990623;10,74617838;Nan;Nan
hsa:340267;6,572146636;5,270012603;7,6395756;Nan;Nan
hsa:340273;6,62226418;;6,349816295;Nan;Nan
hsa:340277;6,66016708;5,526896635;8,381542951;Nan;Nan
hsa:340348;8,2175264;6,661778098;10,86511462;Nan;Nan
hsa:285966;Nan;Nan;7,815285505;Nan;Nan
hsa:285641;6,531021605;Nan;Nan;Nan;Nan
hsa:285643;6,730368236;Nan;Nan;Nan;Nan
hsa:340385;6,745690178;Nan;6,098032083;Nan;Nan
hsa:285659;6,751329815;Nan;Nan;Nan;Nan
hsa:340390;Nan;3,448900951;5,599912842;Nan;Nan
hsa:340419;6,602251762;3,062737702;7,175798423;Nan;Nan
hsa:340481;6,618119699;3,90967603;8,674894897;Nan;Nan
hsa:340485;6,838344376;6,700300991;5,703211467;Nan;Nan
hsa:285676;6,832573599;Nan;Nan;Nan;Nan
hsa:340526;6,960552406;3,451540833;7,751544059;Nan;Nan
hsa:285679;6,655466324;Nan;Nan;Nan;Nan
hsa:340527;6,792903783;;9,066977315;Nan;Nan
hsa:340533;6,639796327;4,85790631;10,26405712;Nan;Nan
hsa:340542;7,686311424;8,646270682;8,813460557;Nan;Nan
hsa:340547;6,552681392;3,142456537;7,388941088;Nan;Nan
hsa:340554;6,523790887;3,32702371;8,768822759;Nan;Nan
hsa:340578;6,544386466;3,566815154;8,291400959;Nan;Nan
hsa:286075;Nan;Nan;8,159303048;Nan;Nan
hsa:340596;7,117321024;3,145677455;8,889351853;Nan;Nan
hsa:340602;6,625882686;4,128458384;7,539934245;Nan;Nan
hsa:340719;6,714899171;8,044460299;11,44954409;Nan;Nan
